ID,biography,birthDate,contactDetails,culturalHeritage,deathDate,ethnicity,familyName,gender,individualName,occupation,sourceRecordLink,title,warning,workCount
Q6836395,"Michel Gagné was born in Québec, Canada. He studied animation at Sheridan College School of Visual Arts in Ontario, Canada and in 1985, began a highly successful artistic career. Renowned for his unique vision, Michel has lent his talent to several animation companies, such as Don Bluth Studios, Warner Bros., Disney, Pixar, Cartoon Network, Nickelodeon, etc. His creative work can be seen in over twenty feature films including ""The Iron Giant"", ""Osmosis Jones"" and ""Ratatouille"". Aside from his studio work, Michel is a determined entrepreneur who has created work in a wide range of media, from live performances to gallery exhibits. With video game veteran, Joe Olson, he created the critically acclaimed video game, ""Insanely Twisted Shadow Planet"" which was released in 2011. He has been recognized by his peers with a BAFTA, an Annie Award, and has received numerous prizes and nominations from the animation, video game and comics industries. One of his short films, ""Sensology"", was short listed for an Academy Award in 2010. Michel is also active in the publishing world having written and illustrated several books and comics, such as ""The Saga of Rex"" and ""Insanely Twisted Rabbits"". His work has been published by DC Comics, Image Comics, Random House, Fantagraphics, as well as Michel's own imprint, GAGNE International Press. He lives peacefully with his wife and dog, in the Pacific Northwest, USA. This bio comes from Michel Gagné's web site: https://www.gagneint.com/",1965-01-01,https://www.gagneint.com/,Canadian-American,,,Gagné,man,Michel,Canadian animator and entrepreneur,http://www.wikidata.org/entity/Q6836395,,,
Q3311606,"A Canadian animator from Quebec, ""Cournoyer's first animation film, Papa! Papa! Papa! (L'Homme et l'enfant), came about when a friend had a baby and Cournoyer, fascinated by the relationship between parent and child, created a photography flip book that would evolve into this film. Her 1973 short Alfredo was made during her time in Italy. Upon returning to Quebec, she worked in film as a set designer, art director, costume designer and screenwriter, with credits on such films as Mireille Dansereau’s La vie rêvée (1972) and L’arrache-coeur (1979), as well as Gilles Carle’s La Mort d’un bûcheron (1973). She also made her independent films Spaghettata, Toccata, Old Orchard Beach, P.Q. and Dolorosa. In 1989, Cournoyer won the National Film Board of Canada's French Animation Studio's 9th Cinéaste recherché competition in 1989, leading to the completion of her first NFB animated short A Feather Tale. Her films with the NFB have explored powerful themes. The Hat is a film about incest that was part of the International Critics' Week during the Cannes Film Festival, and was ranked as one of the 100 Best Animated Films of All Time in Variety 2005 survey. Accordion deals with sexuality, while Robes of War looks at terrorism and religion through a female suicide bomber. Her 2014 film, Soif explores alcoholism. While she has experimented with computerization in such works as An Artist (1994), Cournoyer usually uses traditional animation methods. The Hat, which started on a computer, was completed by her on paper. Soif, an ink-on-paper film, took her four years, with 10,000 drawings required to arrive at the final 1,800 used in the film. She traditionally makes her drawings in pen with black ink, on white pages in black note books."" Information from: https://en.wikipedia.org/wiki/Mich%C3%A8le_Cournoyer ",1943-11-14,,Canadian,,,Cournoyer,woman,Michèle,Canadian animator,http://www.wikidata.org/entity/Q3311606,,,
Q28858744,Michael “Mike” Chaffe is a Canadian animator working at Tangent Animation. He won an Annie Award and a Creative Arts Emmy Award for his work on the animated series Trollhunters . https://fr.wikipedia.org/wiki/Mike_Chaffe,1953-01-01,,Canadian,,,Chaffe,man,Mike,Canadian animator,http://www.wikidata.org/entity/Q28858744,,,
Q76999121,"Mike is an award winning artist, creator, and director of animated content. He has been involved in the animation industry for the last 14 years, while producing a handful of independent films and web series, which have been screened at more than 35 animation and comedy festivals worldwide. His most recent self-released interactive story app I FEEL SUPER hit #1 in the Books category on iTunes Canada, spending 30 days on the ""Best new apps for kids"" front page. Mike is Creative Consultant on his series WINSTON STEINBURGER AND SIR DUDLEY DING DONG, and Directing an upcoming TBA production for YTV with 9 Story Media Group. Information from: https://www.imdb.com/name/nm1452784/bio?ref_=nm_ov_bio_sm",,,Canadian,,,Geiger,man,Mike,"artist, creator, director of animated content",http://www.wikidata.org/entity/Q76999121,,,
Q351866,Michael Thurmeier is a Canadian animator and film director. He is best known for directing the films Ice Age: Continental Drift and Ice Age: Collision Course. Information sourced from: https://en.wikipedia.org/wiki/Michael_Thurmeier_(film_director),1965-01-01,,Canadian,,,Thurmeier,man,Mike,"Canadian animator, film director",http://www.wikidata.org/entity/Q351866,,,
Q6968253,"Natalie Turner is a Canadian animator, effects animator, and animation professor. Turner's career started in 1989, when she was hired by Sullivan Bluth Studios as a special effects assistant, working on animated feature films A Troll in Central Park and Rock-A-Doodle. She then moved on to Nelvana in 1991, to work as a character assistant for the television series Rupert and the Cloud Pilot. From Nelvana, Turner moved on to feature films, working as a character assistant on Titan AE, and an effect assistant on Space Jam for Warner Brothers Animation, Beauty and the Beast: The Enchanted Christmas at Disney's Toronto animation studios, and Looney Tunes: Back in Action for Warner Brothers Animation. Turner is currently a professor for the Classical Animation program at Sheridan College in Oakville. Previously she taught for Max the Mutt Animation School in Toronto. She will teach the fifth year of the Animex (Animation Exploration) workshop at Visual Arts Brampton Creative Studio. Information from: https://en.wikipedia.org/wiki/Natalie_Turner",,,Canadian,,,Turner,woman,Natalie,"Canadian animator, professor",http://www.wikidata.org/entity/Q6968253,,,
Q3337800,"Canadian actor, animator and director from Quebec who has worked on shows like The Simpsons and Family Guy. Information from: https://en.wikipedia.org/wiki/Neil_Affleck ",1953-01-01,,Canadian,,,Affleck,man,Neil,Canadian actor animator and director,http://www.wikidata.org/entity/Q3337800,,,
Q715838,"Neill Blomkamp (born 17 September 1979) is a South African-Canadian film director, producer, screenwriter, and animator. Blomkamp employs a documentary-style, hand-held, cinéma vérité technique, blending naturalistic and photo-realistic computer-generated effects, and his films often deal with themes of xenophobia and social segregation. He is best known as the co-writer and director of the critically acclaimed and financially successful science fiction action film District 9, for which he was nominated for the Academy Award for Best Adapted Screenplay. He directed another dystopian science fiction action film Elysium, which garnered moderately positive reviews. He is known for his collaborations with South African actor Sharlto Copley. He is based in Vancouver, British Columbia. Time named Blomkamp as one of the 100 Most Influential People of 2009. A 2011 article in Forbes named him as the 21st most powerful celebrity from Africa. Information sourced from: https://en.wikipedia.org/wiki/Neill_Blomkamp",1979-09-17,,South African-Canadian,,,Blomkamp,man,Neill,Canadian animator director producer,http://www.wikidata.org/entity/Q715838,,,
Q7026946,"Nick Cross is a Canadian independent animator. His works include The Waif of Persephone, Yellow Cake, Pig Farmer, and Black Sunrise, which he wrote, directed, animated and produced. He is friends with graphic novel artist Troy Little and they collaborated on the development of the animated series Angora Napkin. He directed the pilot for the Nickelodeon series Pig Goat Banana Cricket created by graphic novel creator Dave Cooper and alternative comics creator Johnny Ryan. He was the art director for the Cartoon Network acclaimed miniseries Over the Garden Wall as well as the network's shorts development program. He was the supervising producer on the Cartoon Network and HBO Max series Tig n' Seek. He is married to cartoonist Marlo Meekins. Information from: https://en.wikipedia.org/wiki/Nick_Cross",1971-08-17,,Canadian,,,Cross,man,Nick,Canadian animator,http://www.wikidata.org/entity/Q7026946,,,
Q716552,"The young Norman McLaren began his filmmaking career in 1934, and the following year, two of his films won prizes at the Scottish Amateur Film Festival, where John Grierson offered him a job at the General Post Office Film Unit in London. In 1941, at the invitation of Grierson, who had become Canada’s first Government Film Commissioner, McLaren joined the National Film Board. The first films he made for the NFB were almost all intended to support the war effort. This didn’t prevent him from making several experimental films and founding an animation department. Over the course of his career, he mostly created experimental animation, with music as an important element. He also experimented with the use of dance and dancers. McLaren’s films have garnered more than 200 awards. Neighbours won an Oscar® in 1952, and Blinkity Blank received the Palme d’Or for short films at the 1955 Cannes festival. In 2009, Neighbours was added to the UNESCO Memory of the World Register, which lists the most significant documentary heritage collections. McLaren was a master and a source of inspiration for countless filmmakers, and audiences around the world consider his name to be practically synonymous with the NFB. Information sourced from: https://www.nfb.ca/directors/norman-mclaren/",1914-04-11,,Scottish-Canadian,1987-01-27,,McLaren,man,Norman,Canadian animator,http://www.wikidata.org/entity/Q716552 ,,,
Q53815419,"Paloma Dawkins is a cartoonist, animator and video game creator who is known for works that blur the line between natural and game environments. Her works include Gardenarium (2015), Alea (2015), Palmystery and Museum of Symmetry. Her games from game jams include Paint Bug (2016)[9] and Egg Boss (2014). Information from:  https://en.wikipedia.org/wiki/Paloma_Dawkins",,,Canadian,,,Dawkins,woman,Paloma,"cartoonist, animator and video game creator",http://www.wikidata.org/entity/Q53815419,,,
